sample_id,genomics,event_id,collecting method,plant_interaction,stage,sex,collection,location,notes_specimen,Quantity,higher_taxon,taxon_level,species,subspecies,det_insect,det_day_insect,det_month_insect,det_year_insect,preservation,vial_size,genomics_id,make_label,day_start,month_start,year_start,day_end,month_end,year_end,waypoint,lat,lon,alt,municipality,state,country,locality,primary collector,other_collectors,plant_id,notes_event,pop_id_thesis,herbarium_deposited,tissue_sample_location,vegetation,soil,leaf_color,spathe_color,flower_color,height_and_habitus,flowering_phases,plant_family,plant_subfamily,plant_genus,plant_species,plant_authority,det_host_plant,det_day_host_plant,det_month_host_plant,det_year_host_plant,notes
13078Z03X003,BdM1263,13078,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1263,NA,2,12,2013,NA,NA,NA,160,-18.9764971845,-40.1292300504,78.232421875,Jaguaré,ES,Brazil,REBIO Sooretama,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 111,same plant collected in two days,P8,SPF,MCZ,"Em mata de tabuleiro, sobre solo arenoso",arenoso,Folhas verdes,espata verde externamente e amarelo-creme internamente,flores amarelo-crème,folhas arqueadas,early male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13078Z03X004,BdM1264,13078,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1264,NA,2,12,2013,NA,NA,NA,160,-18.9764971845,-40.1292300504,78.232421875,Jaguaré,ES,Brazil,REBIO Sooretama,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 111,same plant collected in two days,P8,SPF,MCZ,"Em mata de tabuleiro, sobre solo arenoso",arenoso,Folhas verdes,espata verde externamente e amarelo-creme internamente,flores amarelo-crème,folhas arqueadas,early male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13078Z03X006,BdM1266,13078,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1266,NA,2,12,2013,NA,NA,NA,160,-18.9764971845,-40.1292300504,78.232421875,Jaguaré,ES,Brazil,REBIO Sooretama,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 111,same plant collected in two days,P8,SPF,MCZ,"Em mata de tabuleiro, sobre solo arenoso",arenoso,Folhas verdes,espata verde externamente e amarelo-creme internamente,flores amarelo-crème,folhas arqueadas,early male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13025Z07X003,BdM1269,13025,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1269,NA,12,11,2013,NA,NA,NA,064,-15.3044139035,-39.1301936097,86.4035644531,Una,BA,Brazil,NA,B. A. S. Medeiros,L. H. M. Fonseca,B. A. S. Medeiros 57,NA,P3,NA,MCZ,"Sobre solo arenoso, em mata úmida secundária",NA,NA,NA,NA,NA,male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,collected from same individual in 2013 and 2014
13078Z06X007,BdM1270,13078,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1270,NA,2,12,2013,NA,NA,NA,160,-18.9764971845,-40.1292300504,78.232421875,Jaguaré,ES,Brazil,REBIO Sooretama,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 111,same plant collected in two days,P8,SPF,MCZ,"Em mata de tabuleiro, sobre solo arenoso",arenoso,Folhas verdes,espata verde externamente e amarelo-creme internamente,flores amarelo-crème,folhas arqueadas,early male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
13078Z03X009,BdM1275,13078,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1275,NA,2,12,2013,NA,NA,NA,160,-18.9764971845,-40.1292300504,78.232421875,Jaguaré,ES,Brazil,REBIO Sooretama,B. A. S. Medeiros,F. M. Gudin,B. A. S. Medeiros 111,same plant collected in two days,P8,SPF,MCZ,"Em mata de tabuleiro, sobre solo arenoso",arenoso,Folhas verdes,espata verde externamente e amarelo-creme internamente,flores amarelo-crème,folhas arqueadas,early male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2013,NA
14107Z01X001,BdM1300,14107,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1300,NA,11,11,2014,NA,NA,NA,68,-9.740903964,-38.23869321,341.8719482,Santa Brígida,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 244,NA,P19,NA,MCZ,Em pastos próximos a caatinga,arenoso,NA,NA,amarelo-alaranjadas,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14043Z02X002,BdM1303,14043,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1303,NA,5,11,2014,NA,NA,NA,29,-13.92160457,-40.0149107,238.7713623,Jequié,BA,Brazil,Estrada para Frigorífico Vale do Sol,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 182,NA,P11,NA,MCZ,caatinga,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14132Z05X002,BdM1304,14132,bagging flowers,in open male flowers (partially enclosed by spathe),adult,NA,MZSP,MCZ,NA,1,Dialomia,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1304,NA,12,11,2014,NA,NA,NA,74,-11.62958303,-41.15293812,1070.785889,Morro do Chapéu,BA,Brazil,À beira da estrada BA-144,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 269,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,"open male flowers (partially enclosed by spathe), fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14046Z01X002,BdM1305,14046,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1305,NA,5,11,2014,NA,NA,NA,30,-13.92938817,-40.01967053,260.8814697,Jequié,BA,Brazil,Estrada para Frigorífico Vale do Sol,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 185,NA,P11,NA,MCZ,caatinga,arenoso,NA,NA,NA,NA,"recently opened inflorescence, most male flowers closed",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14122Z04X004,BdM1306,14122,bagging flowers,in late male flowers,adult,female,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1306,NA,11,11,2014,NA,NA,NA,70,-10.53484814,-39.37923806,396.666748,Monte Santo,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 259,NA,P20,NA,NA,Mata estacional convertida em plantios,arenoso,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14018Z06X002,BdM1307,14018,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1307,NA,2,11,2014,NA,NA,NA,14,-17.12177404,-39.38168105,121.0107422,Prado,BA,Brazil,"PARNA do Descobrimento, estrada principal",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 158,NA,P10,NA,MCZ,mata,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14092Z08X001,BdM1310,14092,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,"Microstrates probing male flowers, black round Baridinae probing stem at base",1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1310,NA,9,11,2014,NA,NA,NA,59,-9.591419259,-36.44237174,287.0772705,Taquarana,AL,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 228,NA,P15,NA,MCZ,em pasto,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14145Z01X002,BdM1311,14145,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Remertus,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1311,NA,13,11,2014,NA,NA,NA,84,-12.45441754,-40.54898361,418.0559082,Itaberaba,BA,Brazil,"estrada de fazenda Canabrava, saindo da BA-130",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 282,NA,P5,NA,NA,caatinga,arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14103Z01X001,BdM1312,14103,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Remertus,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1312,NA,10,11,2014,NA,NA,NA,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,NA,P17_cor,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14018Z04X002,BdM1314,14018,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1314,NA,2,11,2014,NA,NA,NA,14,-17.12177404,-39.38168105,121.0107422,Prado,BA,Brazil,"PARNA do Descobrimento, estrada principal",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 158,NA,P10,NA,MCZ,mata,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14122Z04X005,BdM1320,14122,bagging flowers,in late male flowers,adult,female,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1320,NA,11,11,2014,NA,NA,NA,70,-10.53484814,-39.37923806,396.666748,Monte Santo,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 259,NA,P20,NA,NA,Mata estacional convertida em plantios,arenoso,NA,NA,NA,NA,late male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14083Z07X003,BdM1322,14083,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1322,NA,9,11,2014,NA,NA,NA,56,-9.760979041,-36.50717047,189.9848633,Limoeiro de Anadia,AL,Brazil,À beira da rodovia AL-220,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 380,NA,P15,NA,MCZ,em pasto,arenoso-rochoso,NA,amarela por for a,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14059Z04X001,BdM1328,14059,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1328,NA,6,11,2014,NA,NA,NA,36,-13.34159053,-39.19552686,195.7526855,Valença,BA,Brazil,Mata à beira da estrada de Valença para a BR-101,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 197,NA,P12,NA,MCZ,mata úmida,NA,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14068Z06X003,BdM1333,14068,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,14068A,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1333,NA,6,11,2014,NA,NA,NA,40,-12.13096828,-38.48542149,159.7036133,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 206,NA,P13,SPF,MCZ,caatinga,NA,NA,NA,NA,NA,"open male flowers, recently fertilizaed female flowers",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14046Z01X004,BdM1336,14046,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1336,NA,5,11,2014,NA,NA,NA,30,-13.92938817,-40.01967053,260.8814697,Jequié,BA,Brazil,Estrada para Frigorífico Vale do Sol,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 185,NA,P11,NA,MCZ,caatinga,arenoso,NA,NA,NA,NA,"recently opened inflorescence, most male flowers closed",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14092Z07X002,BdM1337,14092,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,botryophorae,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1337,NA,9,11,2014,NA,NA,NA,59,-9.591419259,-36.44237174,287.0772705,Taquarana,AL,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 228,NA,P15,NA,MCZ,em pasto,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14018Z06X004,BdM1338,14018,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1338,NA,2,11,2014,NA,NA,NA,14,-17.12177404,-39.38168105,121.0107422,Prado,BA,Brazil,"PARNA do Descobrimento, estrada principal",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 158,NA,P10,NA,MCZ,mata,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14107Z04X003,BdM1340,14107,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1340,NA,11,11,2014,NA,NA,NA,68,-9.740903964,-38.23869321,341.8719482,Santa Brígida,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 244,NA,P19,NA,MCZ,Em pastos próximos a caatinga,arenoso,NA,NA,amarelo-alaranjadas,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14059Z06X002,BdM1342,14059,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1342,NA,6,11,2014,NA,NA,NA,36,-13.34159053,-39.19552686,195.7526855,Valença,BA,Brazil,Mata à beira da estrada de Valença para a BR-101,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 197,NA,P12,NA,MCZ,mata úmida,NA,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14068Z04X001,BdM1350,14068,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,14068A,1,Microstrates,genus,ypsilon,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1350,NA,6,11,2014,NA,NA,NA,40,-12.13096828,-38.48542149,159.7036133,Alagoinhas,BA,Brazil,Ao longo da ferrovia,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 206,NA,P13,SPF,MCZ,caatinga,NA,NA,NA,NA,NA,"open male flowers, recently fertilizaed female flowers",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14103Z06X002,BdM1356,14103,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1356,NA,10,11,2014,NA,NA,NA,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,NA,P17_cor,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14123Z03X002,BdM1360,14123,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1360,NA,11,11,2014,NA,NA,NA,71,-10.53520454,-39.37915164,395.9456787,Monte Santo,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 260,NA,P20,NA,NA,Mata estacional convertida em plantios,arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14018Z07X003,BdM1362,14018,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1362,NA,2,11,2014,NA,NA,NA,14,-17.12177404,-39.38168105,121.0107422,Prado,BA,Brazil,"PARNA do Descobrimento, estrada principal",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 158,NA,P10,NA,MCZ,mata,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14018Z07X004,BdM1365,14018,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1365,NA,2,11,2014,NA,NA,NA,14,-17.12177404,-39.38168105,121.0107422,Prado,BA,Brazil,"PARNA do Descobrimento, estrada principal",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 158,NA,P10,NA,MCZ,mata,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14145Z01X003,BdM1367,14145,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Remertus,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1367,NA,13,11,2014,NA,NA,NA,84,-12.45441754,-40.54898361,418.0559082,Itaberaba,BA,Brazil,"estrada de fazenda Canabrava, saindo da BA-130",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 282,NA,P5,NA,NA,caatinga,arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14059Z06X004,BdM1369,14059,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1369,NA,6,11,2014,NA,NA,NA,36,-13.34159053,-39.19552686,195.7526855,Valença,BA,Brazil,Mata à beira da estrada de Valença para a BR-101,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 197,NA,P12,NA,MCZ,mata úmida,NA,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14131Z07X003,BdM1372,14131,bagging flowers,in open male flowers,adult,female,MZSP,MCZ,NA,1,Remertus,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1372,NA,12,11,2014,NA,NA,NA,73,-11.62928338,-41.15337725,1079.918701,Morro do Chapéu,BA,Brazil,À beira da estrada BA-144,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 268,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14092Z02X003,BdM1373,14092,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1373,NA,9,11,2014,NA,NA,NA,59,-9.591419259,-36.44237174,287.0772705,Taquarana,AL,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 228,NA,P15,NA,MCZ,em pasto,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14103Z07X002,BdM1375,14103,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Anchylorhynchus,genus,trapezicollis,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1375,NA,10,11,2014,NA,NA,NA,66,-8.931129389,-36.49731469,753.0727539,Garanhuns,PE,Brazil,À beira da rodovia BR-424,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 239,NA,P17_cor,NA,MCZ,em pasto próximo a fragemento de mata estacional,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14123Z05X002,BdM1379,14123,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1379,NA,11,11,2014,NA,NA,NA,71,-10.53520454,-39.37915164,395.9456787,Monte Santo,BA,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 260,NA,P20,NA,NA,Mata estacional convertida em plantios,arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14092Z02X004,BdM1382,14092,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1382,NA,9,11,2014,NA,NA,NA,59,-9.591419259,-36.44237174,287.0772705,Taquarana,AL,Brazil,NA,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 228,NA,P15,NA,MCZ,em pasto,arenoso,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14059Z06X005,BdM1385,14059,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1385,NA,6,11,2014,NA,NA,NA,36,-13.34159053,-39.19552686,195.7526855,Valença,BA,Brazil,Mata à beira da estrada de Valença para a BR-101,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 197,NA,P12,NA,MCZ,mata úmida,NA,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14018Z07X005,BdM1386,14018,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Microstrates,genus,bondari,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1386,NA,2,11,2014,NA,NA,NA,14,-17.12177404,-39.38168105,121.0107422,Prado,BA,Brazil,"PARNA do Descobrimento, estrada principal",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 158,NA,P10,NA,MCZ,mata,NA,NA,NA,NA,NA,"open male flowers, fruits",Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
14145Z01X004,BdM1390,14145,bagging flowers,"in recently opened inflorescence, most male flowers closed",adult,NA,MZSP,MCZ,NA,1,Remertus,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1390,NA,13,11,2014,NA,NA,NA,84,-12.45441754,-40.54898361,418.0559082,Itaberaba,BA,Brazil,"estrada de fazenda Canabrava, saindo da BA-130",B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 282,NA,P5,NA,NA,caatinga,arenoso,NA,NA,NA,NA,early male flowers,Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14132Z01X003,BdM1394,14132,bagging flowers,in open male flowers (partially enclosed by spathe),adult,NA,MZSP,MCZ,NA,1,Remertus,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1394,NA,12,11,2014,NA,NA,NA,74,-11.62958303,-41.15293812,1070.785889,Morro do Chapéu,BA,Brazil,À beira da estrada BA-144,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 269,NA,P6,NA,MCZ,Em meio a plantação de café,NA,NA,NA,NA,NA,"open male flowers (partially enclosed by spathe), fruits",Arecaceae,NA,Syagrus,coronata,(Mart.) Becc.,B. A. S. de Medeiros,NA,NA,2014,NA
14059Z06X006,BdM1397,14059,bagging flowers,in open male flowers,adult,NA,MZSP,MCZ,NA,1,Andranthobius,genus,sp_1,NA,B. A. S. Medeiros,NA,NA,2015,extracted,NA,BdM1397,NA,6,11,2014,NA,NA,NA,36,-13.34159053,-39.19552686,195.7526855,Valença,BA,Brazil,Mata à beira da estrada de Valença para a BR-101,B. A. S. Medeiros,Z. Wang,B. A. S. Medeiros 197,NA,P12,NA,MCZ,mata úmida,NA,NA,NA,NA,NA,open male flowers,Arecaceae,NA,Syagrus,botryophora,(Mart.) Mart.,B. A. S. de Medeiros,NA,NA,2014,NA
